"trial","condition","onset","RT","response","reversed","syllables","item","subjectID","subNum","run","instruction","construct","RT_original","responseNum","responseYN","valence"
22,5,139.49,0.367260809530754,"yes",0,3,"helped by friends","FP093","093","run2","change","social",2.455,1,"yes","positive"
23,4,144.434,-0.027064942886704,"yes",0,2,"happy","FP093","093","run2","change","well-being",1.655,1,"yes","positive"
24,6,149.605,0.00913004935004025,"yes",0,1,"sad","FP093","093","run2","change","ill-being",1.716,1,"yes","negative"
25,2,164.64,-0.438286770422637,"yes",0,3,"am cared for","FP093","093","run2","self","social",1.097,1,"yes","positive"
26,1,169.586,-0.51597733922198,"yes",0,5,"interested in life","FP093","093","run2","self","well-being",1.015,1,"yes","positive"
27,1,174.572,-0.0785172577087154,"yes",0,3,"achieve goals","FP093","093","run2","self","well-being",1.572,1,"yes","positive"
28,3,179.556,0.523097585283497,"no",0,5,"feel unimportant","FP093","093","run2","self","ill-being",2.869,0,"no","negative"
29,2,184.646,-0.761537769450731,"no",0,2,"angry","FP093","093","run2","self","ill-being",0.794,0,"no","negative"
30,2,189.623,-0.55311156066305,"yes",0,4,"feel encouraged","FP093","093","run2","self","social",0.978,1,"yes","positive"
31,5,204.29,0.104122314670683,"no",0,3,"have good friends","FP093","093","run2","change","social",1.887,0,"no","positive"
32,5,209.23,0.391009158452325,"yes",1,4,"isolated","FP093","093","run2","change","social",2.514,0,"no","negative"
33,6,214.173,0.255316094811404,"no",1,2,"lonely","FP093","093","run2","change","social",2.195,1,"yes","negative"
34,5,219.187,0.0646683999772146,"yes",0,6,"belong in social group","FP093","093","run2","change","social",1.814,1,"yes","positive"
35,4,224.14,0.786346248216717,"yes",0,1,"proud","FP093","093","run2","change","well-being",3.733,1,"yes","positive"
36,4,229.461,0.0546960181642776,"no",0,3,"positive","FP093","093","run2","change","well-being",1.796,0,"no","positive"
1,3,5.05,-0.0114770972892517,"no",0,2,"nervous","FP094","094","run1","self","ill-being",1.681,0,"no","negative"
2,3,10.071,-0.0533903076312937,"no",0,3,"feel useless","FP094","094","run1","self","ill-being",1.612,0,"no","negative"
3,2,15.024,-0.169701102504146,"yes",0,3,"helped by friends","FP094","094","run1","self","social",1.435,1,"yes","positive"
4,2,20.344,-0.31979498163579,"no",1,4,"isolated","FP094","094","run1","self","social",1.235,1,"yes","negative"
5,1,25.294,-0.130078433158677,"yes",0,2,"joyful","FP094","094","run1","self","well-being",1.493,1,"yes","positive"
6,1,30.319,-0.379003602406484,"yes",0,6,"live a purposeful life","FP094","094","run1","self","well-being",1.164,1,"yes","positive"
7,4,45.127,0.20342317217539,"yes",0,1,"proud","FP094","094","run1","change","well-being",2.084,1,"yes","positive"
8,4,50.143,0.579674907817653,"no",0,3,"positive","FP094","094","run1","change","well-being",3.036,0,"no","positive"
9,6,55.086,0.305948578656628,"no",0,2,"anxious","FP094","094","run1","change","ill-being",2.309,0,"no","negative"
10,6,60.073,0.0972092321005003,"yes",0,5,"unable to cope","FP094","094","run1","change","ill-being",1.874,1,"yes","negative"
11,5,65.027,0.0434976928542481,"yes",0,1,"loved","FP094","094","run1","change","social",1.776,1,"yes","positive"
12,6,70.01,0.265288978918444,"yes",0,2,"fearful","FP094","094","run1","change","ill-being",2.217,1,"yes","negative"
13,3,84.741,-0.304527509505001,"no",0,4,"feel rejected","FP094","094","run1","self","ill-being",1.254,0,"no","negative"
14,3,89.693,0.153240484192066,"no",0,1,"stressed","FP094","094","run1","self","ill-being",1.982,0,"no","negative"
15,1,95.015,-0.601288416012276,"yes",0,5,"interested in life","FP094","094","run1","self","well-being",0.932,1,"yes","positive"
16,1,99.96,-0.82255604556505,"yes",0,2,"happy","FP094","094","run1","self","well-being",0.747,1,"yes","positive"
17,2,104.955,0.117283862913479,"yes",0,7,"have trusting relationships","FP094","094","run1","self","social",1.912,1,"yes","positive"
18,3,110.059,-0.417537266408727,"no",0,3,"feel worthless","FP094","094","run1","self","ill-being",1.12,0,"no","negative"
19,6,124.709,0.457187146385316,"yes",0,5,"feel unimportant","FP094","094","run1","change","ill-being",2.686,1,"yes","negative"
20,4,129.689,0.179138345910638,"no",0,2,"hopeful","FP094","094","run1","change","well-being",2.034,0,"no","positive"
21,5,134.859,0.162281228844215,"yes",0,3,"have good friends","FP094","094","run1","change","social",2,1,"yes","positive"
22,5,139.842,0.607287511572912,"no",0,3,"am cared for","FP094","094","run1","change","social",3.121,0,"no","positive"
23,4,144.826,0.554661097403724,"no",0,5,"satisfied with life","FP094","094","run1","change","well-being",2.961,0,"no","positive"
24,6,149.804,0.272032092803334,"yes",0,3,"overwhelmed","FP094","094","run1","change","ill-being",2.232,1,"yes","negative"
25,2,164.842,-0.506173339125359,"yes",0,2,"trusted","FP094","094","run1","self","social",1.025,1,"yes","positive"
26,1,169.858,-0.675891723765988,"yes",0,3,"like myself","FP094","094","run1","self","well-being",0.865,1,"yes","positive"
27,1,174.956,-0.241934659863517,"yes",0,4,"engaged in tasks","FP094","094","run1","self","well-being",1.335,1,"yes","positive"
28,3,179.909,-0.670128019049238,"no",0,1,"sad","FP094","094","run1","self","ill-being",0.87,0,"no","negative"
29,2,184.86,-0.678206539614439,"yes",0,6,"have warm relationships","FP094","094","run1","self","social",0.863,1,"yes","positive"
30,2,189.875,0.205340718304662,"no",0,2,"angry","FP094","094","run1","self","ill-being",2.088,0,"no","negative"
31,5,204.692,0.54071766456446,"yes",0,4,"feel encouraged","FP094","094","run1","change","social",2.92,1,"yes","positive"
32,5,209.642,0.126135782207862,"no",0,5,"comfortable with friends","FP094","094","run1","change","social",1.929,0,"no","positive"
33,6,214.583,0.410702587342693,"no",1,2,"lonely","FP094","094","run1","change","social",2.564,1,"yes","negative"
34,5,219.524,0.402478534724252,"no",0,6,"belong in social group","FP094","094","run1","change","social",2.543,0,"no","positive"
35,4,224.508,0.562063553816881,"no",0,6,"live a meaningful life","FP094","094","run1","change","well-being",2.983,0,"no","positive"
36,4,229.492,0.22384658450237,"no",0,3,"achieve goals","FP094","094","run1","change","well-being",2.127,0,"no","positive"
1,3,5.055,0.36113208758938,"no",0,2,"anxious","FP094","094","run2","self","ill-being",2.44,0,"no","negative"
2,3,10.009,-0.47827350159656,"no",0,5,"unable to cope","FP094","094","run2","self","ill-being",1.054,0,"no","negative"
3,2,14.961,-0.470712028895983,"yes",0,1,"loved","FP094","094","run2","self","social",1.062,1,"yes","positive"
4,2,19.945,-0.840112202083352,"yes",0,3,"have good friends","FP094","094","run2","self","social",0.734,1,"yes","positive"
5,1,24.928,-0.796134429330611,"yes",0,1,"proud","FP094","094","run2","self","well-being",0.767,1,"yes","positive"
6,1,29.944,-0.78575820134452,"yes",0,3,"positive","FP094","094","run2","self","well-being",0.775,1,"yes","positive"
7,4,44.828,-0.232986054287503,"yes",0,2,"joyful","FP094","094","run2","change","well-being",1.347,1,"yes","positive"
8,4,49.811,0.342934728537473,"no",0,6,"live a purposeful life","FP094","094","run2","change","well-being",2.396,0,"no","positive"
9,6,54.79,-0.111497938438575,"no",0,2,"nervous","FP094","094","run2","change","ill-being",1.521,0,"no","negative"
10,6,59.744,0.120938265309833,"no",0,3,"feel useless","FP094","094","run2","change","ill-being",1.919,0,"no","negative"
11,5,64.695,0.512938100457384,"no",0,3,"helped by friends","FP094","094","run2","change","social",2.84,0,"no","positive"
12,6,69.677,0.342099655420051,"yes",0,4,"feel rejected","FP094","094","run2","change","ill-being",2.394,1,"yes","negative"
13,3,84.377,-0.218979190567132,"no",0,2,"fearful","FP094","094","run2","self","ill-being",1.366,0,"no","negative"
14,3,89.361,-0.679365960034174,"no",0,5,"feel unimportant","FP094","094","run2","self","ill-being",0.862,0,"no","negative"
15,1,94.344,-0.230020892737668,"yes",0,2,"hopeful","FP094","094","run2","self","well-being",1.351,1,"yes","positive"
16,1,99.289,-0.582159246103281,"yes",0,5,"satisfied with life","FP094","094","run2","self","well-being",0.95,1,"yes","positive"
17,2,104.309,-0.27622373334215,"yes",0,3,"am cared for","FP094","094","run2","self","social",1.29,1,"yes","positive"
18,3,109.327,-0.229280974094958,"no",0,3,"overwhelmed","FP094","094","run2","self","ill-being",1.352,0,"no","negative"
19,6,123.992,0.165775118098471,"yes",0,1,"stressed","FP094","094","run2","change","ill-being",2.007,1,"yes","negative"
20,4,129.01,0.156766048156105,"no",0,5,"interested in life","FP094","094","run2","change","well-being",1.989,0,"no","positive"
21,5,133.96,0.654229796840517,"yes",1,4,"isolated","FP094","094","run2","change","social",3.271,0,"no","negative"
22,5,139.06,0.110461480114419,"yes",0,7,"have trusting relationships","FP094","094","run2","change","social",1.899,1,"yes","positive"
23,4,144.004,0.102000297959285,"no",0,2,"happy","FP094","094","run2","change","well-being",1.883,0,"no","positive"
24,6,148.943,0.293309491250619,"no",0,3,"feel worthless","FP094","094","run2","change","ill-being",2.28,0,"no","negative"
25,2,163.743,-0.695740594905964,"yes",0,4,"feel encouraged","FP094","094","run2","self","social",0.848,1,"yes","positive"
26,1,168.722,-0.49453402246834,"yes",0,6,"live a meaningful life","FP094","094","run2","self","well-being",1.037,1,"yes","positive"
27,1,173.676,-0.244935412302756,"yes",0,3,"achieve goals","FP094","094","run2","self","well-being",1.331,1,"yes","positive"
28,3,178.996,-0.568567818899742,"no",1,2,"lonely","FP094","094","run2","self","social",0.963,1,"yes","negative"
29,2,184.017,-0.06713193548359,"yes",0,5,"comfortable with friends","FP094","094","run2","self","social",1.59,1,"yes","positive"
30,2,189.036,-0.750266516751106,"yes",0,6,"belong in social group","FP094","094","run2","self","social",0.803,1,"yes","positive"
31,5,203.693,0.229004860887123,"no",0,2,"trusted","FP094","094","run2","change","social",2.138,0,"no","positive"
32,5,208.643,0.218661562280323,"no",0,6,"have warm relationships","FP094","094","run2","change","social",2.116,0,"no","positive"
33,6,213.738,0.211547470147133,"yes",0,1,"sad","FP094","094","run2","change","ill-being",2.101,1,"yes","negative"
34,5,218.758,0.113616056862934,"no",0,2,"angry","FP094","094","run2","change","ill-being",1.905,0,"no","negative"
35,4,223.859,0.582306488283709,"no",0,3,"like myself","FP094","094","run2","change","well-being",3.044,0,"no","positive"
36,4,229.025,0.181102983084803,"no",0,4,"engaged in tasks","FP094","094","run2","change","well-being",2.038,0,"no","positive"
1,3,5.064,0.457559377917624,"no",0,4,"feel rejected","FP095","095","run1","self","ill-being",2.687,0,"no","negative"
2,3,10.047,0.439912965442495,"no",0,5,"feel unimportant","FP095","095","run1","self","ill-being",2.64,0,"no","negative"
3,2,14.991,0.162781103885866,"yes",0,6,"belong in social group","FP095","095","run1","self","social",2.001,1,"yes","positive"
4,2,20.094,0.409531855501658,"no",0,5,"comfortable with friends","FP095","095","run1","self","social",2.561,0,"no","positive"
5,1,25.08,0.272032092803334,"yes",0,5,"satisfied with life","FP095","095","run1","self","well-being",2.232,1,"yes","positive"
6,1,30.1,-0.153114682175082,"yes",0,2,"happy","FP095","095","run1","self","well-being",1.459,1,"yes","positive"
7,4,44.761,0.814085445869778,"yes",0,3,"positive","FP095","095","run1","change","well-being",3.838,1,"yes","positive"
8,4,49.747,0.136450468809694,"yes",0,3,"achieve goals","FP095","095","run1","change","well-being",1.949,1,"yes","positive"
9,6,54.729,0.423875966532677,"yes",0,2,"nervous","FP095","095","run1","change","ill-being",2.598,1,"yes","negative"
10,6,59.747,-0.033125567498395,"no",0,2,"anxious","FP095","095","run1","change","ill-being",1.645,0,"no","negative"
11,5,64.762,0.0641169800569837,"no",0,2,"trusted","FP095","095","run1","change","social",1.813,0,"no","positive"
12,6,69.713,-0.0874630042671737,"yes",1,2,"lonely","FP095","095","run1","change","social",1.558,0,"no","negative"
13,3,84.413,-0.136798888559935,"yes",0,3,"overwhelmed","FP095","095","run1","self","ill-being",1.483,1,"yes","negative"
14,3,89.361,0.22384658450237,"no",0,5,"unable to cope","FP095","095","run1","self","ill-being",2.127,0,"no","negative"
15,1,94.346,0.226663487773483,"yes",0,6,"live a meaningful life","FP095","095","run1","self","well-being",2.133,1,"yes","positive"
16,1,99.296,-0.389366389442031,"yes",0,4,"engaged in tasks","FP095","095","run1","self","well-being",1.152,1,"yes","positive"
17,2,104.472,-0.296584655991065,"yes",0,1,"loved","FP095","095","run1","self","social",1.264,1,"yes","positive"
18,3,109.412,0.862404023140586,"no",0,3,"feel worthless","FP095","095","run1","self","ill-being",4.028,0,"no","negative"
19,6,124.445,0.470500952513544,"no",0,3,"feel useless","FP095","095","run1","change","ill-being",2.722,0,"no","negative"
20,4,129.429,0.0401135948700075,"yes",0,2,"hopeful","FP095","095","run1","change","well-being",1.77,1,"yes","positive"
21,5,134.377,0.521004074400248,"yes",0,2,"angry","FP095","095","run1","change","ill-being",2.863,1,"yes","negative"
22,5,139.412,0.625700730212935,"no",0,6,"have warm relationships","FP095","095","run1","change","social",3.179,0,"no","positive"
23,4,144.395,0.809646216749033,"yes",0,3,"like myself","FP095","095","run1","change","well-being",3.821,1,"yes","positive"
24,6,149.337,0.010876774684982,"no",0,1,"stressed","FP095","095","run1","change","ill-being",1.719,0,"no","negative"
25,2,164.078,0.26167397272225,"yes",0,3,"have good friends","FP095","095","run1","self","social",2.209,1,"yes","positive"
26,1,169.028,0.0502317250355921,"yes",0,2,"joyful","FP095","095","run1","self","well-being",1.788,1,"yes","positive"
27,1,174.055,-0.0804274779648347,"yes",0,5,"interested in life","FP095","095","run1","self","well-being",1.569,1,"yes","positive"
28,3,179.009,-0.20156220457313,"yes",0,2,"fearful","FP095","095","run1","self","ill-being",1.39,1,"yes","negative"
29,2,184.111,0.657282302263234,"no",0,7,"have trusting relationships","FP095","095","run1","self","social",3.281,0,"no","positive"
30,2,189.094,0.83955306024587,"no",1,4,"isolated","FP095","095","run1","self","social",3.937,1,"yes","negative"
31,5,203.793,0.506934197555622,"yes",0,3,"helped by friends","FP095","095","run1","change","social",2.823,1,"yes","positive"
32,5,208.745,0.430398145801156,"yes",0,4,"feel encouraged","FP095","095","run1","change","social",2.615,1,"yes","positive"
33,6,213.727,0.158273207446676,"no",0,1,"sad","FP095","095","run1","change","ill-being",1.992,0,"no","negative"
34,5,218.711,0.26167397272225,"yes",0,3,"am cared for","FP095","095","run1","change","social",2.209,1,"yes","positive"
35,4,224.04,-0.183736420620529,"yes",0,1,"proud","FP095","095","run1","change","well-being",1.415,1,"yes","positive"
36,4,229.361,0.112040012407468,"yes",0,6,"live a purposeful life","FP095","095","run1","change","well-being",1.902,1,"yes","positive"
1,3,5.052,-0.0964895001131458,"yes",0,2,"nervous","FP095","095","run2","self","ill-being",1.544,1,"yes","negative"
2,3,10.069,-0.597005754220275,"yes",0,2,"anxious","FP095","095","run2","self","ill-being",0.936,1,"yes","negative"
3,2,15.051,-0.246439171984622,"yes",0,2,"trusted","FP095","095","run2","self","social",1.329,1,"yes","positive"
4,2,20.002,0.0406784070849662,"no",0,2,"angry","FP095","095","run2","self","ill-being",1.771,0,"no","negative"
5,1,25.18,0.351247328356838,"yes",0,3,"positive","FP095","095","run2","self","well-being",2.416,1,"yes","positive"
6,1,30.517,-0.183736420620529,"yes",0,3,"achieve goals","FP095","095","run2","self","well-being",1.415,1,"yes","positive"
7,4,45.218,0.806763237422879,"yes",0,5,"satisfied with life","FP095","095","run2","change","well-being",3.81,1,"yes","positive"
8,4,50.165,-0.218247393973918,"yes",0,2,"happy","FP095","095","run2","change","well-being",1.367,1,"yes","positive"
9,6,55.151,0.668496240052523,"yes",0,4,"feel rejected","FP095","095","run2","change","ill-being",3.318,1,"yes","negative"
10,6,60.172,-0.217516132515371,"yes",0,5,"feel unimportant","FP095","095","run2","change","ill-being",1.368,1,"yes","negative"
11,5,65.192,0.471235436571536,"no",0,6,"belong in social group","FP095","095","run2","change","social",2.724,0,"no","positive"
12,6,70.147,0.752841820629059,"yes",0,3,"overwhelmed","FP095","095","run2","change","ill-being",3.61,1,"yes","negative"
13,3,84.967,0.326523672238264,"no",1,2,"lonely","FP095","095","run2","self","social",2.357,1,"yes","negative"
14,3,89.91,-0.151060590388144,"no",0,3,"feel useless","FP095","095","run2","self","ill-being",1.462,0,"no","negative"
15,1,94.897,-0.481123859820916,"yes",0,2,"hopeful","FP095","095","run2","self","well-being",1.051,1,"yes","positive"
16,1,99.884,-0.0861801304542845,"yes",0,3,"like myself","FP095","095","run2","self","well-being",1.56,1,"yes","positive"
17,2,104.837,0.185509354963422,"yes",0,6,"have warm relationships","FP095","095","run2","self","social",2.047,1,"yes","positive"
18,3,109.783,-0.103639351826053,"yes",0,1,"stressed","FP095","095","run2","self","ill-being",1.533,1,"yes","negative"
19,6,124.533,0.678392857039443,"yes",0,5,"unable to cope","FP095","095","run2","change","ill-being",3.351,1,"yes","negative"
20,4,129.483,-0.159992288377185,"yes",0,6,"live a meaningful life","FP095","095","run2","change","well-being",1.449,1,"yes","positive"
21,5,134.658,0.308111677055755,"no",0,5,"comfortable with friends","FP095","095","run2","change","social",2.314,0,"no","positive"
22,5,139.599,0.480371257467379,"yes",0,1,"loved","FP095","095","run2","change","social",2.749,1,"yes","positive"
23,4,144.549,0.0613553102542546,"yes",0,4,"engaged in tasks","FP095","095","run2","change","well-being",1.808,1,"yes","positive"
24,6,149.57,0.505516260416245,"yes",0,3,"feel worthless","FP095","095","run2","change","ill-being",2.819,1,"yes","negative"
25,2,164.383,0.11571359302788,"yes",0,3,"helped by friends","FP095","095","run2","self","social",1.909,1,"yes","positive"
26,1,169.366,0.445578702978172,"no",0,1,"proud","FP095","095","run2","self","well-being",2.655,0,"no","positive"
27,1,174.465,0.143607963578594,"yes",0,6,"live a purposeful life","FP095","095","run2","self","well-being",1.963,1,"yes","positive"
28,3,179.482,0.394186285826997,"no",0,1,"sad","FP095","095","run2","self","ill-being",2.522,0,"no","negative"
29,2,184.428,0.133881754322517,"yes",0,4,"feel encouraged","FP095","095","run2","self","social",1.944,1,"yes","positive"
30,2,189.415,-0.607746996051688,"yes",0,3,"am cared for","FP095","095","run2","self","social",0.926,1,"yes","positive"
31,5,204.459,0.134396025354679,"yes",0,3,"have good friends","FP095","095","run2","change","social",1.945,1,"yes","positive"
32,5,209.446,0.518205891392243,"no",0,7,"have trusting relationships","FP095","095","run2","change","social",2.855,0,"no","positive"
33,6,214.432,0.77340457392557,"yes",0,2,"fearful","FP095","095","run2","change","ill-being",3.685,1,"yes","negative"
34,5,219.415,-0.088105058863869,"yes",1,4,"isolated","FP095","095","run2","change","social",1.557,0,"no","negative"
35,4,224.356,0.268441424672606,"no",0,2,"joyful","FP095","095","run2","change","well-being",2.224,0,"no","positive"
36,4,229.46,-0.171793883177276,"yes",0,5,"interested in life","FP095","095","run2","change","well-being",1.432,1,"yes","positive"
1,3,5.066,0.0734500151375993,"yes",0,1,"stressed","FP096","096","run1","self","ill-being",1.83,1,"yes","negative"
2,3,10.017,-0.0772458017205187,"no",0,2,"fearful","FP096","096","run1","self","ill-being",1.574,0,"no","negative"
3,2,15.051,-0.0282741328768431,"yes",0,7,"have trusting relationships","FP096","096","run1","self","social",1.653,1,"yes","positive"
4,2,20.033,-0.419324576982823,"yes",0,3,"have good friends","FP096","096","run1","self","social",1.118,1,"yes","positive"
5,1,25.129,-0.26083881450267,"yes",0,1,"proud","FP096","096","run1","self","well-being",1.31,1,"yes","positive"
6,1,30.083,0.391804387122464,"yes",0,4,"engaged in tasks","FP096","096","run1","self","well-being",2.516,1,"yes","positive"
7,4,44.783,0.174209799709489,"no",0,3,"like myself","FP096","096","run1","change","well-being",2.024,0,"no","positive"
8,4,49.881,0.30983879320183,"yes",0,2,"joyful","FP096","096","run1","change","well-being",2.318,1,"yes","positive"
9,6,54.866,0.211547470147133,"yes",0,3,"feel useless","FP096","096","run1","change","ill-being",2.101,1,"yes","negative"
10,6,59.816,-0.253992077980553,"yes",1,2,"lonely","FP096","096","run1","change","social",1.319,0,"no","negative"
11,5,64.799,0.209164814743065,"no",0,5,"comfortable with friends","FP096","096","run1","change","social",2.096,0,"no","positive"
12,6,69.746,0.152735816000684,"yes",0,3,"feel worthless","FP096","096","run1","change","ill-being",1.981,1,"yes","negative"
13,3,84.632,0.154249057146951,"no",0,4,"feel rejected","FP096","096","run1","self","ill-being",1.984,0,"no","negative"
14,3,89.576,-0.0868213616400908,"yes",0,2,"nervous","FP096","096","run1","self","ill-being",1.559,1,"yes","negative"
15,1,94.53,-0.00436384856473193,"yes",0,2,"hopeful","FP096","096","run1","self","well-being",1.693,1,"yes","positive"
16,1,99.482,0.0327418574892299,"no",0,6,"live a purposeful life","FP096","096","run1","self","well-being",1.757,0,"no","positive"
17,2,104.504,-0.376429598411311,"yes",0,3,"helped by friends","FP096","096","run1","self","social",1.167,1,"yes","positive"
18,3,109.448,-0.356072661342567,"yes",0,3,"overwhelmed","FP096","096","run1","self","ill-being",1.191,1,"yes","negative"
19,6,124.149,0.198613158091605,"yes",0,1,"sad","FP096","096","run1","change","ill-being",2.074,1,"yes","negative"
20,4,129.132,0.444070975591158,"yes",0,3,"positive","FP096","096","run1","change","well-being",2.651,1,"yes","positive"
21,5,134.115,-0.32547912199078,"yes",1,4,"isolated","FP096","096","run1","change","social",1.228,0,"no","negative"
22,5,139.295,-0.18869569397988,"yes",0,1,"loved","FP096","096","run1","change","social",1.408,1,"yes","positive"
23,4,144.314,0.132337352471143,"no",0,5,"interested in life","FP096","096","run1","change","well-being",1.941,0,"no","positive"
24,6,149.636,0.422720564902122,"no",0,5,"unable to cope","FP096","096","run1","change","ill-being",2.595,0,"no","negative"
25,2,164.381,0.15576001185395,"yes",0,6,"belong in social group","FP096","096","run1","self","social",1.987,1,"yes","positive"
26,1,169.397,0.159276719823916,"no",0,5,"satisfied with life","FP096","096","run1","self","well-being",1.994,0,"no","positive"
27,1,174.348,0.159778098626097,"no",0,6,"live a meaningful life","FP096","096","run1","self","well-being",1.995,0,"no","positive"
28,3,179.675,0.577036383859472,"yes",0,5,"feel unimportant","FP096","096","run1","self","ill-being",3.028,1,"yes","negative"
29,2,184.778,-0.213867824929896,"yes",0,2,"trusted","FP096","096","run1","self","social",1.373,1,"yes","positive"
30,2,189.814,-0.0162475297110433,"yes",0,6,"have warm relationships","FP096","096","run1","self","social",1.673,1,"yes","positive"
31,5,204.476,0.0674209478202549,"yes",0,4,"feel encouraged","FP096","096","run1","change","social",1.819,1,"yes","positive"
32,5,209.463,0.403264698286756,"yes",0,3,"am cared for","FP096","096","run1","change","social",2.545,1,"yes","positive"
33,6,214.414,0.190868685696127,"yes",0,2,"anxious","FP096","096","run1","change","ill-being",2.058,1,"yes","negative"
34,5,219.736,-0.211685212204578,"yes",0,2,"angry","FP096","096","run1","change","ill-being",1.376,1,"yes","negative"
35,4,224.756,-0.0893904060845329,"yes",0,2,"happy","FP096","096","run1","change","well-being",1.555,1,"yes","positive"
36,4,229.711,0.0120395655136721,"yes",0,3,"achieve goals","FP096","096","run1","change","well-being",1.721,1,"yes","positive"
1,3,5.05,0.128207248510464,"no",0,3,"feel useless","FP096","096","run2","self","ill-being",1.933,0,"no","negative"
2,3,10.003,0.329489147828121,"no",1,2,"lonely","FP096","096","run2","self","social",2.364,1,"yes","negative"
3,2,15.041,-0.524883880038183,"yes",0,5,"comfortable with friends","FP096","096","run2","self","social",1.006,1,"yes","positive"
4,2,20.142,-0.0355601396077764,"no",1,4,"isolated","FP096","096","run2","self","social",1.641,1,"yes","negative"
5,1,25.125,-0.00141486382657474,"no",0,3,"like myself","FP096","096","run2","self","well-being",1.698,0,"no","positive"
6,1,30.074,0.0235937090703218,"yes",0,2,"joyful","FP096","096","run2","self","well-being",1.741,1,"yes","positive"
7,4,44.892,-0.131418915933129,"yes",0,1,"proud","FP096","096","run2","change","well-being",1.491,1,"yes","positive"
8,4,49.875,-0.0435136841353818,"yes",0,4,"engaged in tasks","FP096","096","run2","change","well-being",1.628,1,"yes","positive"
9,6,55.202,-0.405996969669861,"yes",0,1,"stressed","FP096","096","run2","change","ill-being",1.133,1,"yes","negative"
10,6,60.223,-0.10168431699025,"yes",0,2,"fearful","FP096","096","run2","change","ill-being",1.536,1,"yes","negative"
11,5,65.208,0.0657703284633713,"no",0,7,"have trusting relationships","FP096","096","run2","change","social",1.816,0,"no","positive"
12,6,70.191,0.261221176699119,"no",0,4,"feel rejected","FP096","096","run2","change","ill-being",2.208,0,"no","negative"
13,3,84.858,0.107296920511456,"no",0,3,"feel worthless","FP096","096","run2","self","ill-being",1.893,0,"no","negative"
14,3,89.878,-0.0602375177011527,"no",0,1,"sad","FP096","096","run2","self","ill-being",1.601,0,"no","negative"
15,1,94.824,-0.0766106794381339,"yes",0,3,"positive","FP096","096","run2","self","well-being",1.575,1,"yes","positive"
16,1,99.807,-0.277775324033568,"yes",0,5,"interested in life","FP096","096","run2","self","well-being",1.288,1,"yes","positive"
17,2,104.824,-0.195108256032386,"yes",0,1,"loved","FP096","096","run2","self","social",1.399,1,"yes","positive"
18,3,109.774,0.209641800204053,"no",0,5,"unable to cope","FP096","096","run2","self","ill-being",2.097,0,"no","negative"
19,6,124.469,0.0264615057016802,"yes",0,2,"nervous","FP096","096","run2","change","ill-being",1.746,1,"yes","negative"
20,4,129.456,-0.411306716658091,"yes",0,2,"hopeful","FP096","096","run2","change","well-being",1.127,1,"yes","positive"
21,5,134.44,-0.14492351009643,"no",0,3,"have good friends","FP096","096","run2","change","social",1.471,0,"no","positive"
22,5,139.423,-0.0073215555419649,"yes",0,3,"helped by friends","FP096","096","run2","change","social",1.688,1,"yes","positive"
23,4,144.439,0.158273207446676,"no",0,6,"live a purposeful life","FP096","096","run2","change","well-being",1.992,0,"no","positive"
24,6,149.387,-0.0192406477791753,"yes",0,3,"overwhelmed","FP096","096","run2","change","ill-being",1.668,1,"yes","negative"
25,2,164.206,0.138500700178812,"no",0,4,"feel encouraged","FP096","096","run2","self","social",1.953,0,"no","positive"
26,1,169.19,0.186485917541032,"yes",0,2,"happy","FP096","096","run2","self","well-being",2.049,1,"yes","positive"
27,1,174.222,-0.0804274779648347,"yes",0,3,"achieve goals","FP096","096","run2","self","well-being",1.569,1,"yes","positive"
28,3,179.173,-0.187276247325653,"yes",0,2,"anxious","FP096","096","run2","self","ill-being",1.41,1,"yes","negative"
29,2,184.122,-0.267732752185362,"yes",0,3,"am cared for","FP096","096","run2","self","social",1.301,1,"yes","positive"
30,2,189.14,0.0541390702245119,"no",0,2,"angry","FP096","096","run2","self","ill-being",1.795,0,"no","negative"
31,5,203.807,0.31113217557657,"no",0,6,"belong in social group","FP096","096","run2","change","social",2.321,0,"no","positive"
32,5,209.129,0.29243191330926,"no",0,2,"trusted","FP096","096","run2","change","social",2.278,0,"no","positive"
33,6,214.222,0.604720939743741,"yes",0,5,"feel unimportant","FP096","096","run2","change","ill-being",3.113,1,"yes","negative"
34,5,219.17,0.0685198490297406,"no",0,6,"have warm relationships","FP096","096","run2","change","social",1.821,0,"no","positive"
35,4,224.34,0.400904351006811,"yes",0,5,"satisfied with life","FP096","096","run2","change","well-being",2.539,1,"yes","positive"
36,4,229.323,0.207732491748132,"yes",0,6,"live a meaningful life","FP096","096","run2","change","well-being",2.093,1,"yes","positive"
1,3,5.063,-0.277775324033568,"yes",0,2,"fearful","FP097","097","run1","self","ill-being",1.288,1,"yes","negative"
2,3,10.012,-0.414862275959424,"yes",0,1,"sad","FP097","097","run1","self","ill-being",1.123,1,"yes","negative"
3,2,14.995,-0.0633654526881132,"yes",1,4,"isolated","FP097","097","run1","self","social",1.596,0,"no","negative"
4,2,20.095,-0.0509119916168266,"yes",0,4,"feel encouraged","FP097","097","run1","self","social",1.616,1,"yes","positive"
5,1,25.079,0.166273250113752,"no",0,3,"like myself","FP097","097","run1","self","well-being",2.008,0,"no","positive"
6,1,30.061,0.23227360066425,"yes",0,2,"joyful","FP097","097","run1","self","well-being",2.145,1,"yes","positive"
